Symbol,Date,Close
BNS,11/12/2018,53.18
BNS,11/13/2018,53.54
BNS,11/14/2018,53.72
BNS,11/15/2018,53.92
BNS,11/16/2018,53.91
BNS,11/19/2018,53.7
BNS,11/20/2018,52.28
BNS,11/21/2018,53.08
BNS,11/23/2018,52.8
BNS,11/26/2018,52.99
BNS,11/27/2018,52.75
BNS,11/28/2018,54.16
BNS,11/29/2018,54.7
BNS,11/30/2018,54.38
BNS,12/3/2018,54.89
BNS,12/4/2018,54.05
BNS,12/6/2018,53.48
BNS,12/7/2018,53.81
BNS,12/10/2018,53.58
BNS,12/11/2018,53.38
BNS,12/12/2018,54.1
BNS,12/13/2018,53.94
BNS,12/14/2018,53.89
BNS,12/17/2018,53.43
BNS,12/18/2018,52.78
BNS,12/19/2018,51.81
BNS,12/20/2018,51.33
BNS,12/21/2018,49.42
BNS,12/24/2018,49.12
BNS,12/26/2018,50.33
BNS,12/27/2018,50.16
BNS,12/28/2018,50.38
BNS,12/31/2018,49.87
BNS,1/2/2019,50.29
BNS,1/3/2019,50.31
BNS,1/4/2019,51.18
