Symbol,Date,Close
DRM,11/26/2018,14.06
DRM,11/27/2018,14
DRM,11/28/2018,14.1
DRM,11/29/2018,14.08
DRM,11/30/2018,14.28
DRM,12/3/2018,14.02
DRM,12/4/2018,13.82
DRM,12/5/2018,14.66
DRM,12/6/2018,14.14
DRM,12/7/2018,13.98
DRM,12/10/2018,13.9
DRM,12/11/2018,13.8
DRM,12/12/2018,14.04
DRM,12/13/2018,13.98
DRM,12/14/2018,13.52
DRM,12/17/2018,13.38
DRM,12/18/2018,13.26
DRM,12/19/2018,13.18
DRM,12/20/2018,13.26
DRM,12/21/2018,13.38
DRM,12/24/2018,13.14
DRM,12/27/2018,13.48
DRM,12/28/2018,13.6
DRM,12/31/2018,13.68
DRM,1/2/2019,13.96
DRM,1/3/2019,13.74
DRM,1/4/2019,13.94
